from_molecule,relationship,to_molecule,rule,reaction_id,generation_formed
C(C(C=CC(CO)=O)O)=O,FORMS,C(C(C=CC(CO)(CC=O)O)O)=O,'Aldol Condensation',807,2
C(C)=O,FORMS,C(C(C=CC(CO)(CC=O)O)O)=O,'Aldol Condensation',807,2
C(C(C(C=CC=O)O)O)=O,FORMS,C(CC(C(C(C=CC=O)O)O)O)=O,'Aldol Condensation',809,2
C(C)=O,FORMS,C(CC(C(C(C=CC=O)O)O)O)=O,'Aldol Condensation',809,2
C(C(C(C=CC=O)O)O)=O,FORMS,C(C(C(C=CC(CC=O)O)O)O)=O,'Aldol Condensation',811,2
C(C)=O,FORMS,C(C(C(C=CC(CC=O)O)O)O)=O,'Aldol Condensation',811,2
C(C(C)=O)=O,FORMS,C(C)(C(CC(C=O)=O)O)=O,'Aldol Condensation',812,2
C(C(C)=O)=O,FORMS,C(C)(C(CC(C=O)=O)O)=O,'Aldol Condensation',812,2
C(C(C)=O)=O,FORMS,C(C(C)(CC(C=O)=O)O)=O,'Aldol Condensation',814,2
C(C(C)=O)=O,FORMS,C(C(C)(CC(C=O)=O)O)=O,'Aldol Condensation',814,2
C(C(C)=O)=O,FORMS,C(C(CC(C(CO)O)O)=O)=O,'Aldol Condensation',815,2
C(C(CO)O)=O,FORMS,C(C(CC(C(CO)O)O)=O)=O,'Aldol Condensation',815,2
C(C(C)=O)=O,FORMS,C(C(CC(C=O)=O)O)=O,'Aldol Condensation',817,2
C(C=O)=O,FORMS,C(C(CC(C=O)=O)O)=O,'Aldol Condensation',817,2
C(C(C)=O)=O,FORMS,C(C(CC(C)(C(CO)O)O)=O)=O,'Aldol Condensation',819,2
C(C)(C(CO)O)=O,FORMS,C(C(CC(C)(C(CO)O)O)=O)=O,'Aldol Condensation',819,2
C(C(C)=O)=O,FORMS,C(CC(C(C)=O)O)(C(CO)O)=O,'Aldol Condensation',821,2
C(C)(C(CO)O)=O,FORMS,C(CC(C(C)=O)O)(C(CO)O)=O,'Aldol Condensation',821,2
C(C(C)=O)=O,FORMS,C(C(C)(CC(C(CO)O)=O)O)=O,'Aldol Condensation',823,2
C(C)(C(CO)O)=O,FORMS,C(C(C)(CC(C(CO)O)=O)O)=O,'Aldol Condensation',823,2
C(C(C)=O)=O,FORMS,C(C(CCO)=O)=O,'Aldol Condensation',824,2
C=O,FORMS,C(C(CCO)=O)=O,'Aldol Condensation',824,2
C(C(C)=O)=O,FORMS,C(C(CC(CO)(CCO)O)=O)=O,'Aldol Condensation',826,2
C(CO)(CCO)=O,FORMS,C(C(CC(CO)(CCO)O)=O)=O,'Aldol Condensation',826,2
C(C(C)=O)=O,FORMS,C(C(C(C(CCO)=O)O)O)(C)=O,'Aldol Condensation',827,2
C(CO)(CCO)=O,FORMS,C(C(C(C(CCO)=O)O)O)(C)=O,'Aldol Condensation',827,2
C(C(C)=O)=O,FORMS,C(C(C)(C(C(CCO)=O)O)O)=O,'Aldol Condensation',829,2
C(CO)(CCO)=O,FORMS,C(C(C)(C(C(CCO)=O)O)O)=O,'Aldol Condensation',829,2
C(C(C)=O)=O,FORMS,C(CO)(C(CO)C(C(C)=O)O)=O,'Aldol Condensation',831,2
C(CO)(CCO)=O,FORMS,C(CO)(C(CO)C(C(C)=O)O)=O,'Aldol Condensation',831,2
C(C(C)=O)=O,FORMS,C(C(C)(C(C(CO)=O)CO)O)=O,'Aldol Condensation',833,2
C(CO)(CCO)=O,FORMS,C(C(C)(C(C(CO)=O)CO)O)=O,'Aldol Condensation',833,2
C(C(C)=O)=O,FORMS,C(C(C(CC(C=O)=O)O)O)=O,'Aldol Condensation',835,2
C(C(C=O)O)=O,FORMS,C(C(C(CC(C=O)=O)O)O)=O,'Aldol Condensation',835,2
C(C(C)=O)=O,FORMS,C(C(CC(C)(CO)O)=O)=O,'Aldol Condensation',837,2
C(C)(CO)=O,FORMS,C(C(CC(C)(CO)O)=O)=O,'Aldol Condensation',837,2
C(C(C)=O)=O,FORMS,C(C)(C(CC(CO)=O)O)=O,'Aldol Condensation',839,2
C(C)(CO)=O,FORMS,C(C)(C(CC(CO)=O)O)=O,'Aldol Condensation',839,2
C(C(C)=O)=O,FORMS,C(C(C)(CC(CO)=O)O)=O,'Aldol Condensation',841,2
C(C)(CO)=O,FORMS,C(C(C)(CC(CO)=O)O)=O,'Aldol Condensation',841,2
C(C(C)=O)=O,FORMS,C(C)(C(C(C(C)=O)O)O)=O,'Aldol Condensation',843,2
C(C)(CO)=O,FORMS,C(C)(C(C(C(C)=O)O)O)=O,'Aldol Condensation',843,2
C(C(C)=O)=O,FORMS,C(C(C)(C(C(C)=O)O)O)=O,'Aldol Condensation',845,2
C(C)(CO)=O,FORMS,C(C(C)(C(C(C)=O)O)O)=O,'Aldol Condensation',845,2
C(C(C)=O)=O,FORMS,C(C(C(C(CC(C=O)=O)O)O)O)=O,'Aldol Condensation',847,2
C(C(C(C=O)O)O)=O,FORMS,C(C(C(C(CC(C=O)=O)O)O)O)=O,'Aldol Condensation',847,2
C(C(C)=O)=O,FORMS,C(C(CC(C)O)=O)=O,'Aldol Condensation',849,2
C(C)=O,FORMS,C(C(CC(C)O)=O)=O,'Aldol Condensation',849,2
C(C(C)=O)=O,FORMS,C(CC(C(C)=O)O)=O,'Aldol Condensation',851,2
C(C)=O,FORMS,C(CC(C(C)=O)O)=O,'Aldol Condensation',851,2
C(C(C)=O)=O,FORMS,C(C(C)(CC=O)O)=O,'Aldol Condensation',853,2
C(C)=O,FORMS,C(C(C)(CC=O)O)=O,'Aldol Condensation',853,2
C(C(C)=O)=O,FORMS,C(C(CC(CO)(CO)O)=O)=O,'Aldol Condensation',855,2
C(CO)(CO)=O,FORMS,C(C(CC(CO)(CO)O)=O)=O,'Aldol Condensation',855,2
C(C(C)=O)=O,FORMS,C(C)(C(C(C(CO)=O)O)O)=O,'Aldol Condensation',856,2
C(CO)(CO)=O,FORMS,C(C)(C(C(C(CO)=O)O)O)=O,'Aldol Condensation',856,2
C(C(C)=O)=O,FORMS,C(C(C)(C(C(CO)=O)O)O)=O,'Aldol Condensation',858,2
C(CO)(CO)=O,FORMS,C(C(C)(C(C(CO)=O)O)O)=O,'Aldol Condensation',858,2
C(C(C)=O)=O,FORMS,C(C(CC(CO)(C(CO)O)O)=O)=O,'Aldol Condensation',860,2
C(CO)(C(CO)O)=O,FORMS,C(C(CC(CO)(C(CO)O)O)=O)=O,'Aldol Condensation',860,2
C(C(C)=O)=O,FORMS,C(C(C(C(C(CO)O)=O)O)O)(C)=O,'Aldol Condensation',861,2
C(CO)(C(CO)O)=O,FORMS,C(C(C(C(C(CO)O)=O)O)O)(C)=O,'Aldol Condensation',861,2
C(C(C)=O)=O,FORMS,C(C(C)(C(C(C(CO)O)=O)O)O)=O,'Aldol Condensation',863,2
C(CO)(C(CO)O)=O,FORMS,C(C(C)(C(C(C(CO)O)=O)O)O)=O,'Aldol Condensation',863,2
C(C(CO)O)=O,FORMS,C(C(CO)O)(CC(C(CO)O)O)=O,'Aldol Condensation',864,2
C(C)(C(CO)O)=O,FORMS,C(C(CO)O)(CC(C(CO)O)O)=O,'Aldol Condensation',864,2
C(C(CO)O)=O,FORMS,C(C(C(C(CO)O)O)O)(CCO)=O,'Aldol Condensation',865,2
C(CO)(CCO)=O,FORMS,C(C(C(C(CO)O)O)O)(CCO)=O,'Aldol Condensation',865,2
C(C(CO)O)=O,FORMS,C(CO)(C(CO)C(C(CO)O)O)=O,'Aldol Condensation',866,2
C(CO)(CCO)=O,FORMS,C(CO)(C(CO)C(C(CO)O)O)=O,'Aldol Condensation',866,2
C(C(CO)O)=O,FORMS,C(CO)(CC(C(CO)O)O)=O,'Aldol Condensation',867,2
C(C)(CO)=O,FORMS,C(CO)(CC(C(CO)O)O)=O,'Aldol Condensation',867,2
C(C(CO)O)=O,FORMS,C(C)(C(C(C(CO)O)O)O)=O,'Aldol Condensation',868,2
C(C)(CO)=O,FORMS,C(C)(C(C(C(CO)O)O)O)=O,'Aldol Condensation',868,2
C(C(CO)O)=O,FORMS,C(CC(C(CO)O)O)=O,'Aldol Condensation',870,2
C(C)=O,FORMS,C(CC(C(CO)O)O)=O,'Aldol Condensation',870,2
C(C(CO)O)=O,FORMS,C(CO)(C(C(C(CO)O)O)O)=O,'Aldol Condensation',871,2
C(CO)(CO)=O,FORMS,C(CO)(C(C(C(CO)O)O)O)=O,'Aldol Condensation',871,2
C(C=O)=O,FORMS,C(CC(C=O)O)(C(CO)O)=O,'Aldol Condensation',872,2
C(C)(C(CO)O)=O,FORMS,C(CC(C=O)O)(C(CO)O)=O,'Aldol Condensation',872,2
C(C=O)=O,FORMS,C(C(C(C(CO)=O)C(C=O)O)O)=O,'Aldol Condensation',874,2
C(C(CC(CO)=O)O)=O,FORMS,C(C(C(C(CO)=O)C(C=O)O)O)=O,'Aldol Condensation',874,2
C(C=O)=O,FORMS,C(C(C(C(CC(C=O)O)=O)O)O)=O,'Aldol Condensation',876,2
C(C(CC(CO)=O)O)=O,FORMS,C(C(C(C(CC(C=O)O)=O)O)O)=O,'Aldol Condensation',876,2
C(C=O)=O,FORMS,C(C(C(C=O)O)O)(CCO)=O,'Aldol Condensation',877,2
C(CO)(CCO)=O,FORMS,C(C(C(C=O)O)O)(CCO)=O,'Aldol Condensation',877,2
C(C=O)=O,FORMS,C(CO)(C(CO)C(C=O)O)=O,'Aldol Condensation',879,2
C(CO)(CCO)=O,FORMS,C(CO)(C(CO)C(C=O)O)=O,'Aldol Condensation',879,2
C(C=O)=O,FORMS,C(C(C(C(CC(C=O)O)=O)O)O)=O,'Aldol Condensation',880,2
C(C(C(C(C)=O)O)O)=O,FORMS,C(C(C(C(CC(C=O)O)=O)O)O)=O,'Aldol Condensation',880,2
C(C=O)=O,FORMS,C(C(CC(CO)=O)O)=O,'Aldol Condensation',881,2
C(C)(CO)=O,FORMS,C(C(CC(CO)=O)O)=O,'Aldol Condensation',881,2
C(C=O)=O,FORMS,C(C(C(C(C)=O)O)O)=O,'Aldol Condensation',882,2
C(C)(CO)=O,FORMS,C(C(C(C(C)=O)O)O)=O,'Aldol Condensation',882,2
C(C=O)=O,FORMS,C(CC(C=O)O)=O,'Aldol Condensation',883,2
C(C)=O,FORMS,C(CC(C=O)O)=O,'Aldol Condensation',883,2
C(C=O)=O,FORMS,C(C(C(C(CO)=O)O)O)=O,'Aldol Condensation',885,2
C(CO)(CO)=O,FORMS,C(C(C(C(CO)=O)O)O)=O,'Aldol Condensation',885,2
C(C=O)=O,FORMS,C(C(C(C=O)O)O)(C(CO)O)=O,'Aldol Condensation',887,2
C(CO)(C(CO)O)=O,FORMS,C(C(C(C=O)O)O)(C(CO)O)=O,'Aldol Condensation',887,2
C(C)(C(CO)O)=O,FORMS,C(C(CO)O)(CCO)=O,'Aldol Condensation',889,2
C=O,FORMS,C(C(CO)O)(CCO)=O,'Aldol Condensation',889,2
C(C)(C(CO)O)=O,FORMS,C(C(CO)O)(CC(C(C=O)O)O)=O,'Aldol Condensation',891,2
C(C(C=O)O)=O,FORMS,C(C(CO)O)(CC(C(C=O)O)O)=O,'Aldol Condensation',891,2
C(C)(C(CO)O)=O,FORMS,C(C(CO)O)(CC(CO)(C)O)=O,'Aldol Condensation',893,2
C(C)(CO)=O,FORMS,C(C(CO)O)(CC(CO)(C)O)=O,'Aldol Condensation',893,2
C(C)(C(CO)O)=O,FORMS,C(CO)(CC(C)(C(CO)O)O)=O,'Aldol Condensation',895,2
C(C)(CO)=O,FORMS,C(CO)(CC(C)(C(CO)O)O)=O,'Aldol Condensation',895,2
C(C)(C(CO)O)=O,FORMS,C(C)(C(C(C)(C(CO)O)O)O)=O,'Aldol Condensation',897,2
C(C)(CO)=O,FORMS,C(C)(C(C(C)(C(CO)O)O)O)=O,'Aldol Condensation',897,2
C(C)(C(CO)O)=O,FORMS,C(C(CO)O)(CC(C)O)=O,'Aldol Condensation',899,2
C(C)=O,FORMS,C(C(CO)O)(CC(C)O)=O,'Aldol Condensation',899,2
C(C)(C(CO)O)=O,FORMS,C(CC(C)(C(CO)O)O)=O,'Aldol Condensation',901,2
C(C)=O,FORMS,C(CC(C)(C(CO)O)O)=O,'Aldol Condensation',901,2
C(C)(C(CO)O)=O,FORMS,C(C(CO)O)(CC(CO)(CO)O)=O,'Aldol Condensation',903,2
C(CO)(CO)=O,FORMS,C(C(CO)O)(CC(CO)(CO)O)=O,'Aldol Condensation',903,2
C(C)(C(CO)O)=O,FORMS,C(CO)(C(C(C)(C(CO)O)O)O)=O,'Aldol Condensation',905,2
C(CO)(CO)=O,FORMS,C(CO)(C(C(C)(C(CO)O)O)O)=O,'Aldol Condensation',905,2
C(C(CC(CO)=O)O)=O,FORMS,C(CO)(C(CO)C(C=O)O)=O,'Aldol Condensation',906,2
C=O,FORMS,C(CO)(C(CO)C(C=O)O)=O,'Aldol Condensation',906,2
C(C(CC(CO)=O)O)=O,FORMS,C(CC(C=O)O)(C(CO)O)=O,'Aldol Condensation',907,2
C=O,FORMS,C(CC(C=O)O)(C(CO)O)=O,'Aldol Condensation',907,2
C(C(CC(CO)=O)O)=O,FORMS,C(CO)(C(C(C)O)C(C=O)O)=O,'Aldol Condensation',909,2
C(C)=O,FORMS,C(CO)(C(C(C)O)C(C=O)O)=O,'Aldol Condensation',909,2
C(C(CC(CO)=O)O)=O,FORMS,C(CC(C=O)O)(C(C(C)O)O)=O,'Aldol Condensation',911,2
C(C)=O,FORMS,C(CC(C=O)O)(C(C(C)O)O)=O,'Aldol Condensation',911,2
C(C(CC(CO)=O)O)=O,FORMS,C(CC(C(CC(CO)=O)O)O)=O,'Aldol Condensation',912,2
C(C)=O,FORMS,C(CC(C(CC(CO)=O)O)O)=O,'Aldol Condensation',912,2
C(C(CC(CO)=O)O)=O,FORMS,C(CC(CO)(CC(C=O)O)O)=O,'Aldol Condensation',914,2
C(C)=O,FORMS,C(CC(CO)(CC(C=O)O)O)=O,'Aldol Condensation',914,2
C=O,FORMS,C(C(CO)O)(CCO)=O,'Aldol Condensation',915,2
C(CO)(CCO)=O,FORMS,C(C(CO)O)(CCO)=O,'Aldol Condensation',915,2
C=O,FORMS,C(CO)(C(CO)CO)=O,'Aldol Condensation',917,2
C(CO)(CCO)=O,FORMS,C(CO)(C(CO)CO)=O,'Aldol Condensation',917,2
C=O,FORMS,C(C(C(C=O)O)O)(CCO)=O,'Aldol Condensation',918,2
C(C(C(C(C)=O)O)O)=O,FORMS,C(C(C(C=O)O)O)(CCO)=O,'Aldol Condensation',918,2
C=O,FORMS,C(CO)(CCO)=O,'Aldol Condensation',919,2
C(C)(CO)=O,FORMS,C(CO)(CCO)=O,'Aldol Condensation',919,2
C=O,FORMS,C(C)(C(CO)O)=O,'Aldol Condensation',920,2
C(C)(CO)=O,FORMS,C(C)(C(CO)O)=O,'Aldol Condensation',920,2
C=O,FORMS,C(CCO)=O,'Aldol Condensation',922,2
C(C)=O,FORMS,C(CCO)=O,'Aldol Condensation',922,2
C=O,FORMS,C(CO)(C(CO)O)=O,'Aldol Condensation',923,2
C(CO)(CO)=O,FORMS,C(CO)(C(CO)O)=O,'Aldol Condensation',923,2
C=O,FORMS,C(C(CO)C(C(C(CO)O)=O)O)=O,'Aldol Condensation',925,2
C(CC(C(C(CO)O)=O)O)=O,FORMS,C(C(CO)C(C(C(CO)O)=O)O)=O,'Aldol Condensation',925,2
C=O,FORMS,C(C(CC(C(C(CO)O)=O)O)O)=O,'Aldol Condensation',927,2
C(C(CC(C(CO)=O)O)O)=O,FORMS,C(C(CC(C(C(CO)O)=O)O)O)=O,'Aldol Condensation',927,2
C=O,FORMS,C(C(CO)O)(C(CO)O)=O,'Aldol Condensation',929,2
C(CO)(C(CO)O)=O,FORMS,C(C(CO)O)(C(CO)O)=O,'Aldol Condensation',929,2
C=O,FORMS,C(C(CO)C1(C(C(CO1)O)O)O)=O,'Aldol Condensation',931,2
C(CC1(C(C(CO1)O)O)O)=O,FORMS,C(C(CO)C1(C(C(CO1)O)O)O)=O,'Aldol Condensation',931,2
C=O,FORMS,C1(C(CO)(C(C(C1CO)O)O)O)=O,'Aldol Condensation',933,2
C1(CC(C(C1(CO)O)O)O)=O,FORMS,C1(C(CO)(C(C(C1CO)O)O)O)=O,'Aldol Condensation',933,2
C(CO)(CCO)=O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Aldol Condensation',935,2
C(C(C=O)O)=O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Aldol Condensation',935,2
C(CO)(CCO)=O,FORMS,C(C(C(C(C(CO)=O)CO)O)O)=O,'Aldol Condensation',937,2
C(C(C=O)O)=O,FORMS,C(C(C(C(C(CO)=O)CO)O)O)=O,'Aldol Condensation',937,2
C(CO)(CCO)=O,FORMS,C(C(C(CO)(C)O)O)(CCO)=O,'Aldol Condensation',939,2
C(C)(CO)=O,FORMS,C(C(C(CO)(C)O)O)(CCO)=O,'Aldol Condensation',939,2
C(CO)(CCO)=O,FORMS,C(CO)(C(CO)C(CO)(C)O)=O,'Aldol Condensation',941,2
C(C)(CO)=O,FORMS,C(CO)(C(CO)C(CO)(C)O)=O,'Aldol Condensation',941,2
C(CO)(CCO)=O,FORMS,C(CO)(CC(CO)(CCO)O)=O,'Aldol Condensation',943,2
C(C)(CO)=O,FORMS,C(CO)(CC(CO)(CCO)O)=O,'Aldol Condensation',943,2
C(CO)(CCO)=O,FORMS,C(C)(C(C(CO)(CCO)O)O)=O,'Aldol Condensation',945,2
C(C)(CO)=O,FORMS,C(C)(C(C(CO)(CCO)O)O)=O,'Aldol Condensation',945,2
C(CO)(CCO)=O,FORMS,C(C(C(C)O)O)(CCO)=O,'Aldol Condensation',947,2
C(C)=O,FORMS,C(C(C(C)O)O)(CCO)=O,'Aldol Condensation',947,2
C(CO)(CCO)=O,FORMS,C(CO)(C(CO)C(C)O)=O,'Aldol Condensation',949,2
C(C)=O,FORMS,C(CO)(C(CO)C(C)O)=O,'Aldol Condensation',949,2
C(CO)(CCO)=O,FORMS,C(CC(CO)(CCO)O)=O,'Aldol Condensation',951,2
C(C)=O,FORMS,C(CC(CO)(CCO)O)=O,'Aldol Condensation',951,2
C(CO)(CCO)=O,FORMS,C(C(C(CO)(CO)O)O)(CCO)=O,'Aldol Condensation',953,2
C(CO)(CO)=O,FORMS,C(C(C(CO)(CO)O)O)(CCO)=O,'Aldol Condensation',953,2
C(CO)(CCO)=O,FORMS,C(CO)(C(CO)C(CO)(CO)O)=O,'Aldol Condensation',955,2
C(CO)(CO)=O,FORMS,C(CO)(C(CO)C(CO)(CO)O)=O,'Aldol Condensation',955,2
C(CO)(CCO)=O,FORMS,C(CO)(C(C(CO)(CCO)O)O)=O,'Aldol Condensation',957,2
C(CO)(CO)=O,FORMS,C(CO)(C(C(CO)(CCO)O)O)=O,'Aldol Condensation',957,2
C(C(C(C(C)=O)O)O)=O,FORMS,C(C(C(C=O)O)O)(CC(C)O)=O,'Aldol Condensation',959,2
C(C)=O,FORMS,C(C(C(C=O)O)O)(CC(C)O)=O,'Aldol Condensation',959,2
C(C(C(C(C)=O)O)O)=O,FORMS,C(CC(C(C(C(C)=O)O)O)O)=O,'Aldol Condensation',960,2
C(C)=O,FORMS,C(CC(C(C(C(C)=O)O)O)O)=O,'Aldol Condensation',960,2
C(C(C(C(C)=O)O)O)=O,FORMS,C(CC(C)(C(C(C=O)O)O)O)=O,'Aldol Condensation',962,2
C(C)=O,FORMS,C(CC(C)(C(C(C=O)O)O)O)=O,'Aldol Condensation',962,2
C(C(C=O)O)=O,FORMS,C(C(C(CC(CO)=O)O)O)=O,'Aldol Condensation',963,2
C(C)(CO)=O,FORMS,C(C(C(CC(CO)=O)O)O)=O,'Aldol Condensation',963,2
C(C(C=O)O)=O,FORMS,C(C(C(C(C(C)=O)O)O)O)=O,'Aldol Condensation',964,2
C(C)(CO)=O,FORMS,C(C(C(C(C(C)=O)O)O)O)=O,'Aldol Condensation',964,2
C(C(C=O)O)=O,FORMS,C(CC(C(C=O)O)O)=O,'Aldol Condensation',966,2
C(C)=O,FORMS,C(CC(C(C=O)O)O)=O,'Aldol Condensation',966,2
C(C(C=O)O)=O,FORMS,C(C(C(C(C(CO)=O)O)O)O)=O,'Aldol Condensation',968,2
C(CO)(CO)=O,FORMS,C(C(C(C(C(CO)=O)O)O)O)=O,'Aldol Condensation',968,2
C(C)(CO)=O,FORMS,C(CO)(CC(CO)(C)O)=O,'Aldol Condensation',970,2
C(C)(CO)=O,FORMS,C(CO)(CC(CO)(C)O)=O,'Aldol Condensation',970,2
C(C)(CO)=O,FORMS,C(C)(C(C(CO)(C)O)O)=O,'Aldol Condensation',972,2
C(C)(CO)=O,FORMS,C(C)(C(C(CO)(C)O)O)=O,'Aldol Condensation',972,2
C(C)(CO)=O,FORMS,C(C(C(C(CC(CO)=O)O)O)O)=O,'Aldol Condensation',974,2
C(C(C(C=O)O)O)=O,FORMS,C(C(C(C(CC(CO)=O)O)O)O)=O,'Aldol Condensation',974,2
C(C)(CO)=O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Aldol Condensation',976,2
C(C(C(C=O)O)O)=O,FORMS,C(C(C(C(C(C(C)=O)O)O)O)O)=O,'Aldol Condensation',976,2
C(C)(CO)=O,FORMS,C(CO)(CC(C)O)=O,'Aldol Condensation',978,2
C(C)=O,FORMS,C(CO)(CC(C)O)=O,'Aldol Condensation',978,2
C(C)(CO)=O,FORMS,C(C)(C(C(C)O)O)=O,'Aldol Condensation',980,2
C(C)=O,FORMS,C(C)(C(C(C)O)O)=O,'Aldol Condensation',980,2
C(C)(CO)=O,FORMS,C(CC(C)(CO)O)=O,'Aldol Condensation',982,2
C(C)=O,FORMS,C(CC(C)(CO)O)=O,'Aldol Condensation',982,2
C(C)(CO)=O,FORMS,C(CO)(CC(CO)(CO)O)=O,'Aldol Condensation',984,2
C(CO)(CO)=O,FORMS,C(CO)(CC(CO)(CO)O)=O,'Aldol Condensation',984,2
C(C)(CO)=O,FORMS,C(C)(C(C(CO)(CO)O)O)=O,'Aldol Condensation',986,2
C(CO)(CO)=O,FORMS,C(C)(C(C(CO)(CO)O)O)=O,'Aldol Condensation',986,2
C(C)(CO)=O,FORMS,C(CO)(C(C(CO)(C)O)O)=O,'Aldol Condensation',988,2
C(CO)(CO)=O,FORMS,C(CO)(C(C(CO)(C)O)O)=O,'Aldol Condensation',988,2
C(C)(CO)=O,FORMS,C(CO)(CC(CO)(C(CO)O)O)=O,'Aldol Condensation',990,2
C(CO)(C(CO)O)=O,FORMS,C(CO)(CC(CO)(C(CO)O)O)=O,'Aldol Condensation',990,2
C(C)(CO)=O,FORMS,C(C)(C(C(CO)(C(CO)O)O)O)=O,'Aldol Condensation',992,2
C(CO)(C(CO)O)=O,FORMS,C(C)(C(C(CO)(C(CO)O)O)O)=O,'Aldol Condensation',992,2
C(C)(CO)=O,FORMS,C(C(C(CO)(C)O)O)(C(CO)O)=O,'Aldol Condensation',994,2
C(CO)(C(CO)O)=O,FORMS,C(C(C(CO)(C)O)O)(C(CO)O)=O,'Aldol Condensation',994,2
C(C(C(C=O)O)O)=O,FORMS,C(CC(C(C(C=O)O)O)O)=O,'Aldol Condensation',995,2
C(C)=O,FORMS,C(CC(C(C(C=O)O)O)O)=O,'Aldol Condensation',995,2
C(C)=O,FORMS,C(CC(C)O)=O,'Aldol Condensation',997,2
C(C)=O,FORMS,C(CC(C)O)=O,'Aldol Condensation',997,2
C(C)=O,FORMS,C(CC(CO)(CO)O)=O,'Aldol Condensation',999,2
C(CO)(CO)=O,FORMS,C(CC(CO)(CO)O)=O,'Aldol Condensation',999,2
C(C)=O,FORMS,C(CO)(C(C(C)O)O)=O,'Aldol Condensation',1001,2
C(CO)(CO)=O,FORMS,C(CO)(C(C(C)O)O)=O,'Aldol Condensation',1001,2
C(C)=O,FORMS,C(CC(CO)(C(CO)O)O)=O,'Aldol Condensation',1003,2
C(CO)(C(CO)O)=O,FORMS,C(CC(CO)(C(CO)O)O)=O,'Aldol Condensation',1003,2
C(C)=O,FORMS,C(C(C(C)O)O)(C(CO)O)=O,'Aldol Condensation',1005,2
C(CO)(C(CO)O)=O,FORMS,C(C(C(C)O)O)(C(CO)O)=O,'Aldol Condensation',1005,2
C(CO)(CO)=O,FORMS,C(CO)(C(C(CO)(CO)O)O)=O,'Aldol Condensation',1007,2
C(CO)(CO)=O,FORMS,C(CO)(C(C(CO)(CO)O)O)=O,'Aldol Condensation',1007,2
C(C(CC(C(CO)O)O)=O)=O,FORMS,C(C(C(CO)C(C(CO)O)O)=O)=O,'Aldol Condensation',1008,2
C=O,FORMS,C(C(C(CO)C(C(CO)O)O)=O)=O,'Aldol Condensation',1008,2
C(CC(C(C(CO)O)O)=O)=O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Aldol Condensation',1010,2
C=O,FORMS,C(C(C(C(C(CO)O)O)=O)CO)=O,'Aldol Condensation',1010,2
C(C(C(CC(CO)O)=O)O)=O,FORMS,C(C(C(C(CO)C(CO)O)=O)O)=O,'Aldol Condensation',1012,2
C=O,FORMS,C(C(C(C(CO)C(CO)O)=O)O)=O,'Aldol Condensation',1012,2
C(CC(C=O)O)(C(CO)O)=O,FORMS,C(C(CO)C(C=O)O)(C(CO)O)=O,'Aldol Condensation',1014,2
C=O,FORMS,C(C(CO)C(C=O)O)(C(CO)O)=O,'Aldol Condensation',1014,2
C(C(C(C=O)O)O)(CCO)=O,FORMS,C(C(C(C=O)O)O)(C(CO)CO)=O,'Aldol Condensation',1016,2
C=O,FORMS,C(C(C(C=O)O)O)(C(CO)CO)=O,'Aldol Condensation',1016,2
C(C(C(CC(CO)=O)O)O)=O,FORMS,C(C(C(C(C(CO)=O)CO)O)O)=O,'Aldol Condensation',1017,2
C=O,FORMS,C(C(C(C(C(CO)=O)CO)O)O)=O,'Aldol Condensation',1017,2
C(C(C(CC(CO)=O)O)O)=O,FORMS,C(C(CO)O)(CC(C(C=O)O)O)=O,'Aldol Condensation',1018,2
C=O,FORMS,C(C(CO)O)(CC(C(C=O)O)O)=O,'Aldol Condensation',1018,2
C(C(C(C(C(C)=O)O)O)O)=O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Aldol Condensation',1019,2
C=O,FORMS,C(C(C(C(C=O)O)O)O)(CCO)=O,'Aldol Condensation',1019,2
C(CC(C(C(C=O)O)O)O)=O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Aldol Condensation',1021,2
C=O,FORMS,C(C(CO)C(C(C(C=O)O)O)O)=O,'Aldol Condensation',1021,2
C(CO)=O,FORMS,C(C(C(C=O)O)O)(CCO)=O,'Aldol Condensation',1022,2
C(C(CCO)=O)=O,FORMS,C(C(C(C=O)O)O)(CCO)=O,'Aldol Condensation',1022,2
C(CO)=O,FORMS,C(C(CCO)(C(C=O)O)O)=O,'Aldol Condensation',1024,2
C(C(CCO)=O)=O,FORMS,C(C(CCO)(C(C=O)O)O)=O,'Aldol Condensation',1024,2
C(CO)=O,FORMS,C(C(C(CO)C(CO)O)=O)=O,'Aldol Condensation',1026,2
C(C(CCO)=O)=O,FORMS,C(C(C(CO)C(CO)O)=O)=O,'Aldol Condensation',1026,2
C(CO)=O,FORMS,C(C(C(CC(CO)=O)O)O)=O,'Aldol Condensation',1027,2
C(CC(CO)=O)=O,FORMS,C(C(C(CC(CO)=O)O)O)=O,'Aldol Condensation',1027,2
C(CO)=O,FORMS,C(CC(CO)(C(C=O)O)O)=O,'Aldol Condensation',1029,2
C(CC(CO)=O)=O,FORMS,C(CC(CO)(C(C=O)O)O)=O,'Aldol Condensation',1029,2
C(CO)=O,FORMS,C(C(C(CO)=O)C(CO)O)=O,'Aldol Condensation',1031,2
